id	lang	text
8808762	ind	Bu guru memberi tahu mereka agar tidak berenang di sungai.
8808763	ind	Semua menertawai kesalahannya.
8809536	ind	Tom berziarah ke kuburan Mary.
8809562	ind	Aku kira dia sakit.
8809569	ind	Sebaiknya kamu membawa payung.
8809570	ind	Tom telah membuatku marah.
8809572	ind	Fadil langsung jatuh cinta dengan bahasa Arab.
8809635	ind	Aku harap dia datang lagi.
8809656	ind	Aku tidak yakin dengan apa yang sedang kulihat.
8809658	ind	Dia tidak tahu cara mengemudikan mobil.
8809664	ind	Fadil ingin kembali ke sana supaya menghasilkan lebih banyak uang.
8811301	ind	Siapa lagi kalau bukan kita? Kapan lagi kalau bukan sekarang?
8813476	ind	Aku melihatmu sedang memasak.
8814760	ind	Bagaimana kalau aku gagal?
8814766	ind	"Anak-anakku sudah dewasa, kalau kamu? - ""Sama."""
8814767	ind	"Kamu tidak punya pacar? - ""Tidak."" - ""Kalau pacar laki-laki?"""
8814785	ind	Aku tidak bisa memberitahumu apa yang kami lakukan kemarin.
8814788	ind	Tom bilang dia tidak melihat apa-apa.
8815158	ind	Sami mengundang Farid dan istrinya untuk makan malam di rumahnya.
8815160	ind	Kamu bisa memperbaikinya, kan?
8815213	ind	Kamu bisa memperbaiki ini, kan?
8815215	ind	Aku butuh lebih banyak waktu untuk menyelesaikan PR.
8815307	ind	Anjing ini putih.
8818204	ind	Kau bodoh
8818216	ind	Ini anak lelakiku
8818236	ind	Aku bukan temanmu
8818247	ind	Aku punya dua anak
8819502	ind	Aku pikir kamu tidak mengerti.
8819503	ind	Sepertinya aku tidak paham.
8819505	ind	Kupikir tidak masalah.
8819506	ind	Kupikir dia tidak peduli.
8819507	ind	Kupikir Tom tidak peduli.
8819510	ind	Aku pikir tidak ada yang berubah.
8819511	ind	Menurutku juga tidak.
8819512	ind	Aku pikir dia tidak jujur.
8819513	ind	Sepertinya dia tidak bahagia.
8819514	ind	Sepertinya dia tidak jujur.
8819525	ind	Besok saya sibuk.
8819531	ind	Sepertinya Tom sangat sibuk hari ini.
8819533	ind	Ayah menyuruhku diam.
8832534	ind	Saya adalah pengacara keluarganya.
8832536	ind	Saya belum melihat Tom sejak sarapan.
8832539	ind	Kita tidak bisa kehilangan harapan.
8832542	ind	Saya mencoba memperingatinya, tetapi ia tidak ingin mendengar.
8832544	ind	Suatu hari mimpimu akan terwujud.
8832545	ind	Saya senang Tom menyukainya.
8832546	ind	Saya tidak tahu mengapa Tom memulai belajar bahasa Prancis.
8832556	ind	Ini kamar siapa?
8832557	ind	Saya tidak akan pernah mengerti ini.
8832561	ind	Mari kita berdiskusi.
8847672	ind	Pesawatnya lepas landas sesuai jadwal.
8848769	ind	Hidupku hampa tanpamu.
8861763	ind	Rumah ini kecil, namun cukup untuk kami.
8861770	ind	Harap tenang
8861774	ind	Saya butuh kursi yang lebih besar
8861842	ind	Baju-baju ini laku keras
8861843	ind	Mungkin Anda benar
8861844	ind	Apa yang mereka mau?
8861846	ind	Hal itu mengingatkanku pada sesuatu
8861848	ind	Cowok yang disana mirip dengan Tom
8861849	ind	Suatu hari, impianku akan benar-benar terwujud
8861850	ind	Tom bukan jutawan
8861851	ind	Dia berjalan sangat lambat
8861911	ind	Tom mengaku bahwa dia telah mencuri uang milik Mary
8862574	ind	Ayah sedang sakit flu
8862594	ind	Saya heran. Mengapa semua orang pulang buru-buru?
8862597	ind	Jika dilihat dari luar, kamu mirip seperti Tom
8864520	ind	Tolong ajari saya bahasa Inggris.
8864523	ind	Mengapa mereka pergi?
8864528	ind	Dia bekerja di bank.
8864550	ind	Di rak manakah itu?
8864551	ind	Di rak yang manakah itu?
8864554	ind	Menemukan sepasang sepatu yang muat tidaklah sesusah itu.
8864561	ind	Jika aku bisa, aku akan menolong semua orang.
8864562	ind	Di mana sepatu botmu?
8864566	ind	Di mana sepatumu?
8864577	ind	Tom berkata bahwa dia menyukai warna kausku.
8864582	ind	Tom bilang dia suka warna kausku.
8864598	ind	Aku punya pelatih yang baik.
8864600	ind	Aku tidak menonton televisi sebanyak Tom dan Mary.
8864605	ind	Mobil berwarna apa yang kamu beli?
8864606	ind	Mobil warna apa yang kamu beli?
8864610	ind	Ketika istriku mengetahuinya, dia tidak akan senang.
8864612	ind	Jika istriku tahu, dia tidak akan senang.
8864627	ind	Semuanya tutup.
8864641	ind	Kameramu tidak sebagus kameraku.
8864642	ind	Kameramu tidak sebagus milikku.
8864647	ind	Aku suka menebang pohon dengan kapak.
8864655	ind	Apa yang menyebabkan ini terjadi?
8864656	ind	Sebaiknya kita duduk.
8864657	ind	Aku tidak akan memberimu uang lagi.
8864658	ind	Aku tidak akan lagi memberimu uang.
8864662	ind	Dia membawa sesuatu di tangannya.
8864663	ind	Aku menonton PBS.
8864674	ind	Aku pikir kamu akan senang.
8864675	ind	Kupikir kau akan senang.
8864676	ind	Dia menarik napas yang dalam sebelum memasuki kantor bosnya.
8864677	ind	Dia menarik napas dalam-dalam sebelum masuk ke kantor bosnya.
8864678	ind	Dia orang yang egois.
8864679	ind	Siapa yang mengangkat teleponmu?
8864683	ind	Dia berusaha menusukku dari belakang.
8864684	ind	Tom membelikan dirinya sendiri seekor anjing.
8864686	ind	Tolong buka paketnya.
8864687	ind	Silakan buka paket itu.
8864688	ind	Itulah satu-satunya alasan Tom dan aku pergi.
8864689	ind	Aku suka bernyanyi.
8864693	ind	Itu terjadi pada semua orang.
8864694	ind	Pesawat-pesawat itu terbang di atas desa.
8864695	ind	Tom pikir dia tahu segalanya.
8864697	ind	Tom berpikir bahwa dia tahu segalanya.
8864698	ind	Meminggirlah.
8864700	ind	Minggir!
8864701	ind	Aku membelikan Tom sebuah buku.
8864702	ind	Aku membeli buku kepada Tom.
8864708	ind	Apa yang Anda tunggu? Menulislah kepadanya!
8864709	ind	Inilah yang dia katakan.
8864710	ind	Ini yang ia katakan.
8864711	ind	Kakeknya membelikan dia mainan yang mahal itu.
8864712	ind	Aku tidak memercayai apa pun yang kau katakan.
8864713	ind	Dia bersusah payah menulis lagu ini.
8864714	ind	"Apa kewarganegaraan saudara-saudara kita? ""Kanada."""
8864715	ind	Mengapa kamu tidak mencoba menghentikan Tom?
8864716	ind	Kamu berbicara bahasa Inggris dengan lancar.
8864717	ind	Kalian berbicara bahasa Inggris dengan lancar.
8864718	ind	Cuaca di sini sangat tidak dapat diprediksi.
8864719	ind	Tolong kembalikan sebelum hari Senin pukul 10 pagi.
8864720	ind	Aku pikir kamu tidak mengerti arti sesungguhnya dari nirwana.
8864721	ind	Aku pikir semuanya baik-baik saja.
8864722	ind	Aku pikir semua berjalan lancar.
8864723	ind	Kami terus bekerja selama berjam-jam tanpa memakan apa pun.
8864724	ind	Kami tetap bekerja berjam-jam tanpa makan apa pun.
8864726	ind	Tidakkah kamu merasa kesepian?
8864728	ind	Tiba-tiba, dia mendengar suara yang aneh.
8864729	ind	Ini adalah pelanggaran jelas terhadap hak-hakku menurut konstitusi negara ini.
8864730	ind	Selamatkan aku!
8864731	ind	Aku akan menuju ke kolam segera setelah matahari terbit.
8864732	ind	Kami telah melakukannya dua kali dalam tiga bulan.
8864734	ind	Tom dan Mary tidak mengundangku ke pesta mereka.
8864735	ind	Kelas ini terdiri dari tiga puluh lima siswa.
8864736	ind	Kelas ini memiliki tiga puluh lima siswa.
8864739	ind	Penerbangan kami telah ditunda.
8864740	ind	Penerbangan kita tertunda.
8864741	ind	Akankah kamu datang?
8864742	ind	Maukah kamu datang?
8864743	ind	Tom memberitahuku mengapa dia pergi lebih awal.
8864744	ind	Antares adalah sebuah bintang merah.
8864747	ind	Aku tidak tahu bahwa kamu akan meminta Tom melakukan itu.
8864750	ind	Bagilah ini di antara kalian.
8864752	ind	Satu tangan saja tidak dapat bertepuk.
8864753	ind	Helen Keller buta, tuli, dan bisu.
8864755	ind	Aku sudah siap untuk besok.
8864756	ind	Aku siap untuk hari esok.
8864763	ind	Kopi ini manis.
8864770	ind	Tom mulai tidak menyukai Mary.
8864772	ind	Mereka senang dengan apartemen baru mereka.
8864773	ind	Besok aku akan belajar di perpustakaan.
8864776	ind	Aku tidak akan melupakan apa yang baru saja terjadi.
8864783	ind	Aku cinta kota ini.
8864788	ind	Apakah seseorang memberi tahu Tom?
8864789	ind	Apa ada yang memberi tahu Tom?
8864790	ind	Anak perempuan itu adalah saudaraku.
8864791	ind	Bahasa Inggris adalah bahasa global.
8864792	ind	Tolong rangkum ide Anda.
8864793	ind	Rangkumlah idemu.
8864797	ind	Jack menyayangi Ben lebih dari dirinya sendiri.
8864798	ind	Aku baru saja sampai di stasiun.
8864799	ind	Saya baru saja tiba di stasiun.
8864800	ind	Hanya ada satu kebenaran!
8864801	ind	Kamu belum memberiku yang kuminta.
8864802	ind	Dia memulai itu.
8864803	ind	Dia bisa bicara bahasa Inggris sedikit.
8864804	ind	Kamu bukan pengecut.
8864805	ind	Tom telah dikeluarkan dari tim.
8864808	ind	Kami tahu siapa kami.
8864814	ind	Apakah Anda dari Amerika Serikat?
8864815	ind	Apakah kamu dari AS?
8864819	ind	Dia tidak tahu bahwa ada terjemahan Al-Qur'an berbahasa Ibrani.
8864823	ind	Mereka tidak cemas.
8864825	ind	Mordred mengkhianati Raja Arthur.
8864826	ind	Dia menderita karena sakit gigi.
8864827	ind	Lebih baik aku mati.
8864829	ind	Jika kamu mencari Tom, dia tidak di sini.
8864839	ind	Dia tidak berani berkata apa-apa.
8864840	ind	Dia tidak berani mengatakan apa pun.
8864847	ind	Mary tidak tahu aku menyukainya.
8864852	ind	Tom meninggal karena kekurangan oksigen.
8864855	ind	Bagaimana jika orang tuamu tahu?
8864856	ind	Ini hanya masalah waktu.
8864857	ind	Tanpa nama, oke?
8864861	ind	Aku tidak bisa pergi keluar negeri tahun ini.
8864866	ind	Aku membutuhkan Tom dalam hidupku.
8864871	ind	Apakah istri barumu juga orang Kanada?
8864887	ind	Aku bisa memberitahukanmu yang Tom pikirkan.
8864890	ind	Siapa yang ingin tinggal di tempat yang seperti ini?
8864891	ind	Siapa yang mau tinggal di tempat seperti ini?
8864902	ind	Tom menendang bola itu dengan sangat kuat.
8864905	ind	Aku akan mengatakan kebenaran.
8864906	ind	Saya akan mengatakan yang sebenarnya.
8864907	ind	Berapa banyak makanan yang kamu butuhkan?
8864908	ind	Seberapa banyak makanan yang kalian butuhkan?
8864911	ind	Kemarin dia tiba di Tokyo.
8864914	ind	Kenapa kamu ingin Tom memilikinya?
8864916	ind	Kita tidak bisa yakin bahwa Tom akan melakukannya.
8864919	ind	Dia duduk di kursi.
8864922	ind	Dia tidak suka susyi.
8864925	ind	Aku tidak pernah suka bepergian dengan kereta api.
8864928	ind	Aku mahasiswa di Universitas Oxford.
8864951	ind	Dia memanfaatkan waktunya dengan baik.
8864962	ind	Nak, ayo ikut Bapak ke sawah!
8864970	ind	Buku catatan Geografiku tertinggal di rumah Andi.
8864972	ind	Kapan dia mulai bekerja di sini?
8872563	ind	Tom menutup pidatonya dengan lagu yang indah.
8872564	ind	Aku bisa memercayai Tom.
8872565	ind	Kapankah kereta api selanjutnya untuk Boston?
8872566	ind	Kapankah kereta tujuan Boston selanjutnya?
8872567	ind	Walaupun dia masih muda, dia memiliki janggut abu-abu.
8872568	ind	Wanita itu sedang membaca.
8872569	ind	Kamu harus tetap bangun.
8872570	ind	Kamu harus tetap terjaga.
8872571	ind	Ayah Tom berusia enam puluh tujuh tahun.
8872572	ind	Presiden memberi penghargaan medali kepada Jenderal Jackson dan Jenderal Smith.
8872573	ind	Layla ingin membunuh kita berdua.
8872574	ind	Layla ingin membunuh kami berdua.
8872581	ind	Thomas lahir di Sao Paulo di Brasil.
8872585	ind	Kamu harus menuruti aturan sekolah.
8872586	ind	Kalian harus menaati aturan sekolah.
8872587	ind	Aku harus mengerjakan pekerjaan rumahku dan bukannya pergi keluar.
8872588	ind	Aku harus mengerjakan PR-ku dan bukannya pergi keluar.
8872596	ind	Itu dua blok dari sini.
8872599	ind	Orang-orang tidak mengatakan itu lagi.
8872600	ind	Orang-orang sudah tidak lagi mengatakan itu.
8872606	ind	Tom tidak bertambah berat badan walaupun dia makan banyak.
8872608	ind	Yang mana itu tadi?
8872612	ind	Pasar malam Taiwan adalah sesuatu yang ramai.
8872614	ind	Aku bisa berenang dengan baik saat masih anak-anak.
8872615	ind	Bermain kartu itu menyenangkan.
8872616	ind	Bermain kartu sangatlah menyenangkan.
8872619	ind	Aku tidak bisa membantumu sekarang.
8872620	ind	Saya tidak bisa membantu Anda saat ini.
8872621	ind	Anjing ini makan terlalu banyak.
8872626	ind	Sami dan Layla harusnya saling kenal.
8872627	ind	Sami dan Layla seharusnya saling mengenal.
8872632	ind	Mari meninjau masalah ini dari sisi yang berbeda.
8872634	ind	Tiba-tiba Tom menjadi sangat ketakutan.
8872639	ind	Dia memukul anjing itu dengan tongkat.
8872641	ind	Tony bisa berlari cepat.
8872643	ind	Tony dapat berlari dengan cepat.
8872651	ind	Kakekku berusia sembilan puluh sembilan tahun.
8872652	ind	Hidup kita ada di tangan Tuhan.
8872653	ind	Hidup kami ada di tangan Tuhan.
8872657	ind	Aku dulu bermimpi menjadi miliuner.
8872658	ind	Aku dulu bermimpi ingin menjadi jutawan.
8872662	ind	Anak perempuannya adalah seorang perawat.
8872663	ind	Anak perempuannya seorang perawat.
8872664	ind	Aku punya kamar dengan pemandangan pegunungan yang indah.
8872665	ind	Aku punya kamar dengan pemandangan gunung-gunung yang indah.
8872667	ind	Akhirnya, Mario berhasil memenangkan cinta sang putri.
8872668	ind	Tom mengirimkan kalian sesuatu.
8872669	ind	Tom mengirimkanmu sesuatu.
8872670	ind	Tom telah mengirimkan sesuatu kepada kalian.
8872671	ind	Jangan tidur dengan lampu menyala.
8872673	ind	Mary mencuci mobilnya setiap minggu.
8872674	ind	Mary mencuci mobilnya setiap pekan.
8872678	ind	Aku hanya ingin bersenang-senang.
8872679	ind	Itu rahasia.
8872681	ind	Api selalu berbahaya.
8872682	ind	Api itu selalu berbahaya.
8872698	ind	Mary akan kelaparan ketika ia sampai ke rumah.
8872700	ind	Mary akan kelaparan ketika dia tiba di rumah.
8872704	ind	Tom berada di Australia tahun ini.
8872705	ind	Tom sedang di Australia tahun ini.
8872709	ind	Tom tidak takut lagi.
8872711	ind	Tom tidak ketakutan lagi.
8872718	ind	Mary menemukan Tom.
8872719	ind	Aku tidak punya cukup uang untuk membeli mobil.
8872722	ind	Tom berasal dari Boston, namun sekarang tinggal di Chicago.
8872733	ind	Dia tidak akan senang dengannya.
8872734	ind	Dia tidak akan bahagia bersamanya.
8872737	ind	Apa yang harus aku tahu?
8872738	ind	Apa yang harus kuketahui?
8872745	ind	Apakah Anda keberatan menutup pintu?
8872747	ind	Apa kamu keberatan untuk menutup pintunya?
8873544	ind	Beri tahu Tom bahwa Mary sedang dalam perjalanan.
8873547	ind	Di mana kamu tidur?
8873548	ind	Di mana Anda tidur?
8873549	ind	Di mana kalian tidur?
8873550	ind	Tom bernyanyi dengan sangat baik.
8873552	ind	Pintar!
8873553	ind	Siapa datang?
8873554	ind	Siapa yang datang?
8873559	ind	Tom tidak tahu bahwa Mary orang Kanada.
8873562	ind	Dia terlalu pintar untuk melakukan sesuatu sebodoh itu.
8873564	ind	Harga-harga akan naik lagi.
8873565	ind	Harga barang akan kembali naik.
8873566	ind	Jeruk ini enak.
8873568	ind	Aku sudah tidak berenang dalam waktu yang lama.
8873571	ind	Otak hanyalah sebuah mesin yang rumit.
8873572	ind	Aku tahu kamu tidak akan melakukannya.
8873573	ind	Aku tahu kalian tidak akan mengerjakannya.
8873574	ind	Dia ada di perpustakaan, bukan?
8873575	ind	Itu adalah kesalahanmu.
8873576	ind	Itu salahmu.
8873578	ind	Apa maksudmu?
8873579	ind	Apa yang kamu maksud?
8873580	ind	Apa yang Anda maksudkan?
8873696	ind	Berhati-hatilah ketika menyeberang jalan yang ramai!
8873701	ind	Apel-apel dijual per lusin.
8873703	ind	Apel dijual per lusin.
8873705	ind	Apakah sesuatu yang menarik terjadi ketika aku pergi?
8873706	ind	Apakah ada kejadian menarik selama aku pergi?
8873711	ind	Aku lebih suka merah tua.
8873714	ind	Temanku akan mampir besok.
8875113	ind	Apakah Anda tidak ke bioskop?
8881152	ind	Saya ingin tahu, bilakah Tom bercadang untuk menyelesaikan kerjanya itu.
8891782	ind	Aku bertanya-tanya bagaimana cuaca hari esok.
8891783	ind	Kira-kira bagaimana cuaca besok?
8891786	ind	Dia bosnya.
8891787	ind	Dialah bosnya.
8891788	ind	Dia adalah bosnya.
8891794	ind	Kamu harus segera mulai.
8891795	ind	Kamu harus mulai secepatnya.
8891796	ind	Tom meninggal tiga minggu setelah kecelakaan itu.
8891802	ind	Kapan terakhir kali kamu menggunakan penggaris?
8891806	ind	Aku pergi ke gereja.
8891807	ind	Aku sedang pergi ke gereja.
8891813	ind	Aku memikirkanmu sepanjang waktu.
8891815	ind	Aku membawa serta kameraku.
8891817	ind	Bisakah kamu melihat mereka?
8891818	ind	Apakah kamu melihat mereka?
8891830	ind	Tidak ada yang lebih kusuka daripada wangi bunga mawar.
8891832	ind	Harapan orang lain memengaruhi tingkah laku kita.
8891833	ind	Ekspektasi orang lain memengaruhi perilaku kita.
8891834	ind	Apakah kamu sedang senang sekarang?
8891835	ind	Apakah kamu bahagia saat ini?
8891844	ind	Bisakah kamu memercayai itu, Tom?
8891849	ind	Mungkin Tom di Australia.
8891854	ind	Siapa yang menolong mereka?
8891855	ind	Siapa yang telah menolong mereka?
8891873	ind	Apakah Anda benar-benar dokter?
8891876	ind	Apakah Anda dokter sungguhan?
8891879	ind	Apakah kamu dokter sungguhan?
8891885	ind	Bagaimana dengan Tom?
8891886	ind	Ada apa dengan Tom?
8902802	ind	Apa artinya ini?
8902825	ind	Apakah kamu punya anak?
8902826	ind	Apakah Anda mempunyai anak?
8902827	ind	Apa kamu punya anak?
8945813	ind	Semua daun-daunnya sudah berguguran.
8945815	ind	Kamu terjebak.
8945816	ind	Apakah kamu sudah membuat ID Yahoo?
8945817	ind	Ikuti dia.
8945822	ind	Tom sangat mencintai dan menyayangi Mary.
8945823	ind	Pesawat kami mendarat di Boston tepat sebelum badai menghantam.
8945826	ind	Kami ingin berbicara dengan Anda.
8945830	ind	Saudara laki-laki saya adalah seorang perawat di rumah sakit keperawatan.
8945831	ind	Saya menulis diary saat saya masih muda.
8945833	ind	Dia mengakui bahwa dia yang melakukannya.
8945834	ind	Apakah kamu memesan pizza?
8945837	ind	Kami benar-benar tergerak oleh kuliahnya.
8945839	ind	Tom akan pergi jauh.
8945840	ind	Anak saya berbohong kepada saya.
8945841	ind	Saya tidak bisa melihat atau pun mendengar pembicaranya.
8945842	ind	Saya mempunyai surat untukmu.
8945843	ind	Tom berkata bahwa dia tidak akan tinggal.
8945844	ind	Tom dan Mary sudah melakukan apa yang seharusnya mereka lakukan.
8945845	ind	Saya harus melihatnya.
8945846	ind	Bagaimana saya bisa menulis dengan lebih cepat?
8945847	ind	Apakah ada sesuatu yang tidak kamu beritahukan kepada saya?
8945848	ind	Tom mempunyai alasan untuk tinggal di Boston.
8945849	ind	Kamu bisa membayangkan kencan dengan Mary, contohnya?
8945851	ind	Saya lupa memberitahu Tom mengapa saya tidak melakukannya.
8945852	ind	Apakah pekerjaanmu menarik?
8945855	ind	Perempuan bermata biru itu adalah Jane.
8945856	ind	Dia tidak berharap untuk hidup begitu lama.
8945858	ind	Pakaian ini terasa ketat di badan saya.
8945859	ind	Saatnya makan.
8945860	ind	Tom ingat kapan terakhir kali dia melihat Mary.
8945862	ind	Aturannya sangatlah jelas.
8945863	ind	Tom dulu berteman dengan anak saya.
8945864	ind	Tom masih berada di luar.
8945865	ind	Buruan, seorang wanita tenggelam!
8945866	ind	Sami memakai janggut palsu.
8945867	ind	Saya tahu bahwa saya mempunyai masalah.
8945869	ind	Mungkin akan sulit bagi Tom untuk melakukan hal tersebut.
8945870	ind	Mungkin siang ini akan hujan.
8945871	ind	Kamu itu tidak berarti apa-apa bagi kami.
8945872	ind	Bagaimana saya bisa tahu kalau saya salah?
8945873	ind	Tom telah menyelesaikan semua masalahnya.
8945874	ind	Kita tidak bisa membuat omelet tanpa memecahkan telur.
8945876	ind	Apa yang saya lakukan di waktu senggang saya bukanlah urusanmu.
8945879	ind	Permisi, toiletnya di mana ya?
8945880	ind	Bisa numpang ke toilet?
8945881	ind	Maaf, sekarang pukul berapa?
8945882	ind	Jam berapa Anda akan tiba di Jakarta?
8945883	ind	Jam berapa biasanya Anda tidur?
8945884	ind	Apa yang biasanya kamu lakukan di waktu senggang kamu?
8945885	ind	Badan saya terasa sakit.
8945886	ind	Sepertinya saya tidak enak badan.
8945889	ind	Mengapa kamu diam saja?
8945890	ind	Mengapa kamu diam saja padahal kamu tahu?
8945891	ind	Apa yang sedang kamu lakukan saat ini?
8945892	ind	Tas itu kamu beli di mana?
8945893	ind	Kamu pake sepatu baru ya?
8945894	ind	Toko ini buka jam berapa?
8945895	ind	Toko ini tutup jam berapa?
8945896	ind	Toko ini liburnya hari apa?
8945897	ind	Di mana saya bisa membeli barang itu?
8945898	ind	Maaf, bisa tolong Anda ulangi lagi?
8945901	ind	Apa loe liat-liat?
8945902	ind	Loe lagi ngeliatin apaan sih?
8945903	ind	Emang enak?
